Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,JavaScript,AngularJS; Node.js,MongoDB; MySQL,
2017,C; C++; C#; JavaScript; Python; TypeScript,,,Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi
2017,C#; JavaScript; SQL,,SQL Server,Windows Desktop
2017,,,,
2017,Java; JavaScript; PHP; SQL,Node.js; Cordova; Firebase,MySQL; SQLite,Android; Linux Desktop; WordPress
2017,Java; PHP; SQL,,MySQL,Linux Desktop; Mac OS; Raspberry Pi
2017,JavaScript; PHP; SQL,,MySQL,
2017,Java; JavaScript; SQL,React,PostgreSQL; Oracle,Amazon Web Services (AWS)
2017,JavaScript; Ruby; SQL,Node.js,Redis; MySQL; PostgreSQL,Arduino; WordPress; Amazon Web Services (AWS)
2017,C; JavaScript; Perl; Python; TypeScript,AngularJS,MongoDB; MySQL,Linux Desktop
2017,Java; JavaScript; Objective-C; PHP; Scala; Swift; TypeScript,AngularJS; Node.js; React; Cordova,MongoDB; MySQL,Android; iOS; Windows Desktop; Mac OS; Raspberry Pi
2017,C++; CoffeeScript; Java; JavaScript; PHP; SQL,AngularJS; Node.js,MongoDB; MySQL,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; Mac OS
2017,Java; JavaScript; Lua; Python; TypeScript,,,
2017,JavaScript; PHP; SQL,,MySQL,WordPress
2017,C#; JavaScript; SQL; VB.NET,AngularJS,SQL Server,
2017,C#; JavaScript; SQL,.NET Core,SQL Server; Oracle,Windows Desktop; Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript; PHP; Ruby; SQL,,Redis; SQL Server; MySQL,Windows Desktop; Amazon Web Services (AWS)
2017,,,,
2017,C; C#; PHP,,MySQL; PostgreSQL,Linux Desktop; Arduino
2017,Dart; JavaScript; Objective-C; Python; TypeScript,Node.js; Cordova,,Android; iOS; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; SQL,,,
2017,Java; JavaScript; Python; R; SQL,Node.js,MongoDB; MySQL; PostgreSQL; SQLite,Linux Desktop
2017,C; C++; CoffeeScript; Java; JavaScript,AngularJS; Node.js; Cordova,MongoDB; MySQL; PostgreSQL,Android; iOS; Linux Desktop; Mac OS
2017,C#; JavaScript; PHP; SQL,,SQL Server; Oracle,
2017,,,,
2017,Java,,SQL Server; MySQL; SQLite,Android
2017,,,,
2017,PHP; VB.NET,AngularJS; .NET Core,SQL Server; MySQL,Android; Windows Desktop; WordPress
2017,JavaScript,React,,Android; iOS
2017,,,,
2017,JavaScript; PHP; SQL,,MongoDB; SQL Server; MySQL; PostgreSQL,WordPress; Amazon Web Services (AWS)
2017,Python; SQL,,PostgreSQL; SQLite,
2017,,,,
2017,PHP,,MySQL,
2017,Python,,MongoDB; Redis; PostgreSQL; SQLite,Android; Windows Desktop; Linux Desktop
2017,C; Java; JavaScript; Swift; TypeScript,Node.js; React,MongoDB; MySQL,iOS; Amazon Web Services (AWS)
2017,Swift,Firebase,,iOS; WordPress
2017,C++; Python,,MySQL,Linux Desktop; Mac OS
2017,JavaScript; PHP; SQL,,SQL Server,Windows Desktop
2017,Assembly; C; C++; JavaScript; Perl; PHP; Python; Ruby,,PostgreSQL; SQLite,
2017,Python,,,
2017,Assembly; C; C++; Java; Python; SQL,,SQLite,Android
2017,C++; C#; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,,SQL Server; PostgreSQL,Windows Desktop
2017,C++; Java; Matlab; Rust,,,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,Java; JavaScript; Perl; PHP; Ruby; SQL,,MySQL; Oracle,Linux Desktop; Mac OS
2017,Java; JavaScript,,MongoDB,
2017,C; C++; Java; JavaScript; PHP; Python; SQL,AngularJS; Hadoop; Spark,MySQL; SQLite,Windows Desktop; Linux Desktop
2017,Go; Groovy; Python; SQL,,Redis; PostgreSQL,
2017,Java; Matlab; Python; R,,,Linux Desktop; Mac OS
2017,C; C++; PHP,,,Windows Desktop; Linux Desktop
2017,C#,Xamarin; .NET Core,MySQL,Android; Windows Desktop; Arduino; Raspberry Pi
2017,,,,
2017,Java; SQL,,MySQL; PostgreSQL,Windows Desktop; Linux Desktop
2017,JavaScript; PHP; Python; SQL,,MySQL,WordPress
2017,JavaScript; Python,Node.js; React,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Linux Desktop; Mac OS; Raspberry Pi; Serverless
2017,C; C++; Go; Java; JavaScript; Python; SQL,AngularJS; Hadoop; Node.js; React,Cassandra; MongoDB; Redis; PostgreSQL; Oracle; SQLite,Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,,,,
2017,Ruby,,Redis; MySQL; PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,,,,
2017,,,,Android; Arduino
2017,JavaScript; SQL,Node.js; React,,Linux Desktop; Mac OS
2017,JavaScript; Python; SQL,,PostgreSQL,
2017,C; C++; Java; JavaScript; Objective-C; Python; Swift,AngularJS; Firebase,PostgreSQL; SQLite,Android; iOS; Salesforce; Amazon Web Services (AWS)
2017,Assembly; C; C++; CoffeeScript; Java; PHP; Python; SQL; Swift,,MySQL; PostgreSQL; SQLite,iOS; Raspberry Pi
2017,Python,,MySQL,Amazon Web Services (AWS)
2017,C; C++; C#; JavaScript; PHP; SQL,Node.js; React; .NET Core,MongoDB; MySQL; PostgreSQL,Windows Phone; Linux Desktop
2017,,,,
2017,JavaScript; Perl; PHP; SQL,,MySQL,Android; iOS
2017,C++; C#; F#; Java; SQL,.NET Core,MySQL,Android; Windows Desktop
2017,C; Java; Python,,,
2017,C; C++; Haskell,,,Linux Desktop
2017,Groovy; Java; JavaScript; SQL,AngularJS,MySQL,
2017,JavaScript; Lua; PHP; Python; SQL,Node.js,MySQL,
2017,C; Java; SQL,,SQLite,Android; Linux Desktop
2017,C#; JavaScript; SQL; TypeScript; VBA,AngularJS,MongoDB; SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript; PHP; SQL,,MySQL,
2017,Java; JavaScript; Matlab; SQL,Node.js,Redis; SQL Server; MySQL; Oracle,
2017,Clojure,React,MySQL,Amazon Web Services (AWS)
2017,C#; Groovy; JavaScript; Python; SQL; VB.NET,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,Assembly; C; C++; Rust,,SQLite,Android; Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C; C#; Java; JavaScript; PHP; Python; Ruby; SQL,Node.js,MongoDB; PostgreSQL,iOS; Linux Desktop; Mac OS
2017,C; C#; JavaScript; SQL; Swift,.NET Core,SQL Server,iOS; Windows Phone; Mac OS
2017,,,,
2017,C; C++,,,
2017,Assembly; C; C++; JavaScript; Lua; Python,,SQLite,Linux Desktop; Mac OS; Raspberry Pi
2017,Java; Scala,Hadoop,MySQL,Salesforce
2017,Python,,,
2017,Assembly; C; C++; Go; Java; JavaScript; PHP; Python; SQL; Swift,Hadoop; Node.js; React; Spark,Cassandra; Redis; MySQL; Oracle; SQLite,Android; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Salesforce; Amazon Web Services (AWS)
2017,C; C++; C#; Java; Matlab; Python,,,Android; Windows Desktop; Linux Desktop
2017,Assembly; C; C++; Go; Java; Lua; Objective-C; Rust; SQL,Node.js,MySQL; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; WordPress
2017,,,,
2017,,,,
2017,C; C++,,,Android; iOS; Windows Desktop; Mac OS
2017,C#; JavaScript; SQL,Node.js,SQL Server,Mac OS; Amazon Web Services (AWS); Microsoft Azure
2017,Java; JavaScript,,,
2017,,,,
2017,C; C++; C#; CoffeeScript; Clojure; Elixir; Go; Groovy; JavaScript; Lua; PHP; Python; Ruby; Rust; Scala; SQL,React,Redis; MySQL,Mac OS; WordPress; Amazon Web Services (AWS)
2017,Assembly; C; C++; Java; JavaScript; Python; Ruby; SQL,Node.js; React,MongoDB; Redis; MySQL; SQLite,Android; Mac OS; Raspberry Pi; WordPress
2017,C++; Java; Python,,,Linux Desktop
2017,JavaScript; Perl; PHP; Python; SQL; VBA,,MySQL; Oracle,Windows Desktop; Linux Desktop; Raspberry Pi; SharePoint
2017,Java; JavaScript; Scala; SQL,AngularJS; React,MySQL; Oracle,Android; Linux Desktop; Amazon Web Services (AWS)
2017,C; Perl; PHP; Python; Ruby; Swift,,,iOS; Linux Desktop; Mac OS; Raspberry Pi
2017,C#; F#; Java; JavaScript; PHP; Python; SQL; TypeScript; VB.NET,AngularJS; Node.js; React; Firebase; .NET Core,MongoDB; Redis; SQL Server; MySQL,Android; Windows Desktop; Raspberry Pi; Microsoft Azure
2017,C#; F#; JavaScript; SQL,,Redis; SQL Server,Amazon Web Services (AWS)
2017,Groovy; Java; PHP; Python; R; Ruby; SQL,,MySQL; SQLite,Android; Linux Desktop; WordPress
2017,Java; JavaScript; Python,Node.js,MongoDB; Redis; Oracle,Linux Desktop
2017,C; C++; Groovy; Java; JavaScript; Python,,,Android; Amazon Web Services (AWS)
2017,,,,
2017,C++; Java; JavaScript; PHP; Python,,,Android
2017,Java; JavaScript,AngularJS,MySQL,
2017,JavaScript,,,Amazon Web Services (AWS)
2017,R; SQL,,SQL Server,
2017,Java; Swift,AngularJS,Oracle,Android; iOS
2017,Assembly; C; C++; JavaScript; Python,AngularJS; Node.js,,
2017,Assembly; C; C++; Java; JavaScript; Lua; Perl; Rust,,Redis; MySQL; SQLite,Android
2017,Assembly; C; C++; Python,,Redis; MySQL,Linux Desktop
2017,,,,
2017,Java; JavaScript,Cordova,,Android; iOS; Windows Desktop; Mac OS; Raspberry Pi
2017,JavaScript,,,
2017,,,,
2017,JavaScript; PHP; SQL,,SQL Server; PostgreSQL,
2017,JavaScript; Objective-C; Ruby; SQL,AngularJS; Node.js; React,Redis; MySQL; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Xamarin; .NET Core,SQL Server,Windows Desktop
2017,Python; R; SQL,,MongoDB; SQL Server; MySQL,Amazon Web Services (AWS)
2017,CoffeeScript; JavaScript; Ruby,AngularJS; React,Redis; MySQL,Linux Desktop; Mac OS
2017,C; C++; C#; PHP; Python; SQL,.NET Core,,Windows Desktop
2017,Java,Hadoop,MySQL,Windows Desktop; Linux Desktop
2017,C#; Erlang; JavaScript; Python; Ruby,Node.js; .NET Core,MongoDB; MySQL,Windows Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; PHP; Scala,Hadoop; Spark,MySQL,Linux Desktop; Mac OS; Raspberry Pi
2017,C; Java; JavaScript; Python; SQL,AngularJS; Node.js; React; Cordova,MongoDB; MySQL,Linux Desktop; Mac OS; Raspberry Pi; Serverless; Mainframe; Amazon Web Services (AWS)
2017,JavaScript; Lua; Python; TypeScript,AngularJS; Node.js; React,MongoDB; Redis; MySQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,PHP; Python; SQL,,MySQL,
2017,Java; JavaScript,,,
2017,C#; JavaScript; PHP; SQL,Node.js; .NET Core,MySQL; PostgreSQL,Android; iOS; Mac OS; Arduino; Amazon Web Services (AWS)
2017,Assembly; C; C++; C#; CoffeeScript; Java; JavaScript; Lua; Python; Ruby; Smalltalk; SQL,Node.js; React; Xamarin,MySQL; SQLite,Android; Mac OS; Arduino; Raspberry Pi
2017,C#; SQL,.NET Core,MySQL,Windows Desktop
2017,C++; Java; JavaScript; PHP; SQL,Firebase,MySQL; Oracle; SQLite,Android; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,Java,Firebase,SQLite,Android
2017,Python; SQL,,,WordPress
2017,C#; JavaScript,,SQL Server; MySQL,
2017,C; Matlab; Python,,MongoDB; Redis; PostgreSQL,Amazon Web Services (AWS)
2017,C; Java,,MySQL; Oracle,Linux Desktop
2017,,,,
2017,Assembly; C; C++; C#; CoffeeScript; Common Lisp; Clojure; Dart; Elixir; Erlang; F#; Go; Groovy; Hack; Haskell; Java; JavaScript; Julia; Lua; Matlab; Objective-C; Perl; PHP; Python; R; Ruby; Rust; Scala; Smalltalk; SQL; Swift; TypeScript; VB.NET; VBA; Visual Basic 6,AngularJS; Hadoop; Node.js; React; Spark; Cordova; Xamarin; Firebase; .NET Core,Cassandra; MongoDB; Redis; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Serverless; Salesforce; SharePoint; WordPress; Mainframe; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript,,,Windows Desktop; SharePoint
2017,C++; Perl; Python; SQL,,,Linux Desktop
2017,C++; C#; Go; JavaScript; Lua; SQL; TypeScript,Node.js; .NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,JavaScript; PHP; SQL,Node.js; React,MySQL,
2017,,,,Linux Desktop
2017,C#; JavaScript,Node.js; .NET Core,,
2017,Matlab; R,,,
2017,C#; Matlab; Python; R,,,Windows Desktop; Arduino; Raspberry Pi
2017,Assembly; C; C++; JavaScript; PHP; Python; SQL,,MySQL,Linux Desktop; Arduino; Amazon Web Services (AWS)
2017,,,,
2017,Clojure; Go; JavaScript; Python; SQL,AngularJS; Hadoop; Node.js; React,Redis; MySQL; SQLite,Mac OS; Amazon Web Services (AWS)
2017,JavaScript; PHP,AngularJS,,WordPress
2017,,,,
2017,C++,,Oracle,Windows Desktop; Linux Desktop
2017,,,,
2017,C#; Java; JavaScript; SQL; VBA,,SQL Server; MySQL; PostgreSQL; Oracle,
2017,C#; JavaScript; TypeScript,Node.js; React,SQL Server,Windows Desktop; Mac OS
2017,Java; JavaScript,Node.js; React,,Windows Desktop; Mac OS
2017,,,,
2017,Assembly; C; C++; C#; CoffeeScript; Dart; Go; Haskell; Java; JavaScript; Objective-C; Python; R; Scala; SQL; Swift,AngularJS; Node.js; React,MongoDB; MySQL; PostgreSQL; Oracle,Android; iOS; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,,SQL Server; MySQL,
2017,C; Go; JavaScript; Python; Ruby,AngularJS; Node.js; React,MongoDB; Redis,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Serverless; Amazon Web Services (AWS)
2017,JavaScript; Python; SQL,,SQL Server; MySQL,Windows Desktop
2017,JavaScript; Perl; Python; SQL,,MySQL; SQLite,Arduino
2017,,,,
2017,,,,
2017,C++; Python; Swift,,,
2017,Python,,,
2017,C#; JavaScript; SQL,,SQL Server,Microsoft Azure
2017,C++; C#,AngularJS; .NET Core,,Windows Desktop
2017,Assembly; C; C++; Java; JavaScript; Perl; PHP; Python; SQL,AngularJS,MySQL; PostgreSQL; SQLite,Android; Windows Desktop; Linux Desktop; Raspberry Pi; WordPress
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; Node.js; .NET Core,SQL Server; MySQL,Windows Phone; Windows Desktop
2017,C#; JavaScript; SQL,AngularJS,SQL Server,SharePoint
2017,C; C++; Objective-C,,,Windows Desktop; Mac OS
2017,C; C++; Haskell,,,
2017,JavaScript; Perl; SQL; VBA,,Oracle,Linux Desktop
2017,C++; Python,,MongoDB,Windows Desktop
2017,C#; Java; JavaScript; Python; SQL,Node.js,SQL Server; Oracle,
2017,,,,
2017,C++; JavaScript; PHP,Node.js,MySQL,WordPress
2017,JavaScript; Ruby,,Redis; MySQL,Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript; PHP; SQL,,MySQL,Windows Desktop; Linux Desktop
2017,Java; JavaScript; PHP; SQL,AngularJS,MySQL; Oracle,Windows Desktop
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,Assembly; C; C++; Java; JavaScript; Python; SQL,,MySQL; SQLite,Android; Linux Desktop
2017,,,,
2017,,,,
2017,JavaScript; Ruby,,Oracle,
2017,JavaScript; Python; SQL,AngularJS,MySQL; PostgreSQL,Amazon Web Services (AWS)
2017,,,,
2017,JavaScript; PHP; SQL,,MySQL,
2017,JavaScript; PHP,,,Android; iOS; Mac OS; WordPress
2017,C; Matlab; Python,,,Linux Desktop; Raspberry Pi
2017,C#; Java; JavaScript; Objective-C; PHP; SQL; VB.NET,AngularJS; .NET Core,SQL Server; Oracle,Android; iOS; Mainframe
2017,JavaScript; PHP; SQL,,SQL Server; MySQL; PostgreSQL; SQLite,Windows Desktop; Linux Desktop; WordPress
2017,C++; Python,,,
2017,C++; C#; JavaScript; Objective-C; PHP; Python; SQL; Swift,Node.js,SQL Server; MySQL; PostgreSQL; SQLite,iOS; Arduino
2017,Assembly; C; Go; JavaScript; Lua; PHP; Python; Ruby; SQL,Node.js,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Android; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,JavaScript; Perl; SQL,,PostgreSQL; Oracle; SQLite,
2017,C; C++; C#; JavaScript; Python; R; Swift; VB.NET; VBA,Node.js; .NET Core,,Windows Desktop; Linux Desktop; Mac OS
2017,JavaScript; Ruby,,Redis; PostgreSQL,Android; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,Node.js; React,MongoDB; SQL Server; Oracle,
2017,Java; JavaScript; SQL,AngularJS,MongoDB; MySQL,Raspberry Pi
2017,,,,
2017,CoffeeScript; JavaScript; PHP; Ruby,,MySQL,
2017,Java; JavaScript; SQL,AngularJS; Node.js,MongoDB; Redis; SQL Server; MySQL; PostgreSQL; SQLite,Amazon Web Services (AWS)
2017,Scala,,Redis; PostgreSQL,Linux Desktop
2017,JavaScript; Objective-C; PHP; SQL,,MongoDB; MySQL; SQLite,Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,Java,Firebase,MySQL,Android
2017,JavaScript; PHP; SQL,AngularJS,MySQL,WordPress
2017,C#; JavaScript; SQL; TypeScript; VB.NET,,SQL Server,Windows Desktop
2017,C; C++; Matlab; Python,.NET Core,Oracle,WordPress
2017,C#; CoffeeScript; JavaScript; SQL; VB.NET,Node.js; .NET Core,Redis; SQL Server; PostgreSQL; SQLite,Windows Desktop; Linux Desktop; Raspberry Pi
2017,C#; Groovy; Java; JavaScript; SQL,Node.js; Xamarin,MySQL,Android; iOS
2017,Java,,MySQL; SQLite,Android
2017,Python,,,Windows Desktop
2017,Java; JavaScript; PHP; R; Ruby; SQL,,MySQL,Android; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,,,,
2017,C; C++; C#; Java; JavaScript; PHP,,MySQL; PostgreSQL; SQLite,Android; Windows Phone; Windows Desktop; Raspberry Pi
2017,C; C++; Go; Objective-C; Swift,,Redis,iOS; Raspberry Pi
2017,Matlab; Python; R,,,Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#,Xamarin,SQLite,Android; iOS; Raspberry Pi; Microsoft Azure
2017,JavaScript,,,Windows Desktop
2017,Objective-C; PHP; Python; Swift,AngularJS,MySQL; PostgreSQL; SQLite,iOS; Mac OS; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; VB.NET,AngularJS,SQL Server,WordPress
2017,,,,
2017,Assembly; C; C++; Common Lisp; Clojure; Objective-C; Perl,,,iOS; Linux Desktop; Mac OS; Raspberry Pi; Mainframe
2017,,,,
2017,C#,,SQL Server,Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; Python,.NET Core,SQL Server,Android; Windows Phone; Raspberry Pi
2017,CoffeeScript; Java; JavaScript; Python; Ruby,Node.js,MongoDB; Redis; MySQL; PostgreSQL,WordPress; Amazon Web Services (AWS)
2017,Java; JavaScript; Objective-C; SQL,AngularJS,,Android; iOS
2017,,,,
2017,Java; Python,,,
2017,JavaScript; Python,,Redis; MySQL; PostgreSQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,C++; C#; JavaScript; PHP; SQL; VB.NET; VBA,,SQL Server; MySQL; Oracle; SQLite,Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; VB.NET,.NET Core,MongoDB; SQL Server; MySQL,Android; iOS; Amazon Web Services (AWS)
2017,Julia; Python; SQL; Swift,Spark,MySQL; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,Python,,SQLite,Linux Desktop
2017,C#; JavaScript; VB.NET,AngularJS; Node.js; React; Xamarin; .NET Core,MongoDB; Redis; SQL Server; MySQL,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript,Node.js,MongoDB,
2017,CoffeeScript; Groovy; Java; JavaScript; Python; Ruby; SQL; TypeScript,AngularJS,Oracle,Windows Desktop; Amazon Web Services (AWS)
2017,Groovy; JavaScript; PHP; Python,,Redis,Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python,Node.js,,Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,Node.js,Cassandra; MySQL; PostgreSQL,Windows Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; SQL,AngularJS; Node.js; .NET Core,MongoDB; Redis; SQL Server; MySQL,Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,C++; Java; Python; SQL,,Cassandra; PostgreSQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,,,,
2017,C#; Java; JavaScript; PHP; SQL,AngularJS; Xamarin; Firebase; .NET Core,SQL Server; MySQL; Oracle; SQLite,Android
2017,Erlang; Java; Python,,Cassandra,Android; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,,,,
2017,C#; Java; JavaScript; PHP; SQL; VB.NET,AngularJS; Node.js; .NET Core,SQL Server; MySQL,Android; Windows Desktop; Raspberry Pi; WordPress
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server,Windows Desktop
2017,JavaScript; PHP,AngularJS; React,MySQL; PostgreSQL,WordPress
2017,C#; JavaScript; SQL; TypeScript,,SQL Server,Microsoft Azure
2017,,,,
2017,Groovy; Java; JavaScript; Scala,AngularJS; Node.js,MongoDB; PostgreSQL,Serverless; Amazon Web Services (AWS)
2017,C#; Java; SQL,AngularJS; Node.js,SQL Server; MySQL,Android; Windows Desktop; Linux Desktop; Raspberry Pi; SharePoint; Microsoft Azure
2017,JavaScript; Objective-C; Swift,Node.js; Firebase,MongoDB,iOS; Amazon Web Services (AWS)
2017,CoffeeScript; Haskell; JavaScript; Ruby; SQL; Swift,Node.js; React,MongoDB; Redis; PostgreSQL; SQLite,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,C; JavaScript; PHP; Python; Ruby; SQL; Swift,Node.js; React,SQL Server; SQLite,iOS; Windows Desktop; Linux Desktop; Mac OS; Salesforce; WordPress
2017,Java; JavaScript; PHP; Python; SQL,AngularJS,Oracle; SQLite,WordPress
2017,C#; Java; JavaScript; PHP,Firebase,,Android; WordPress
2017,JavaScript,,,Windows Desktop
2017,Java; SQL,,Oracle,
2017,C++,,,Windows Desktop
2017,Assembly; C#; Java; JavaScript; Lua; Perl; PHP; SQL,.NET Core,,
2017,C#; JavaScript; PHP; SQL; TypeScript,AngularJS; .NET Core,SQL Server; MySQL,Windows Desktop; WordPress
2017,C; JavaScript,,,
2017,Assembly; C; C++; Haskell; Java; Python,,,Linux Desktop
2017,C; C++; C#; CoffeeScript; Java; Python; Ruby; SQL,,SQL Server; MySQL; SQLite,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi
2017,C++; JavaScript; Python; SQL; Swift,AngularJS; Node.js,MySQL,iOS; Amazon Web Services (AWS)
2017,,,,
2017,C; JavaScript; Objective-C; Python; Swift,,,iOS; Mac OS
2017,C++; C#,.NET Core,MongoDB; SQL Server; MySQL,Android; Windows Desktop
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,MongoDB; SQL Server,Android; Windows Phone; Windows Desktop; Linux Desktop; Amazon Web Services (AWS); Microsoft Azure
2017,C; C++; C#; Swift,,,
2017,Java; JavaScript; PHP; Python; SQL,Firebase,MySQL; SQLite,Android; Arduino; Raspberry Pi
2017,JavaScript,AngularJS; Node.js,MongoDB,
2017,,,,
2017,JavaScript; PHP; SQL,,SQL Server; MySQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,C#; Go; Java; Python; Ruby; Rust; SQL,Hadoop; Spark,Cassandra; SQL Server; MySQL; PostgreSQL,Amazon Web Services (AWS)
2017,Java; PHP; Python,,,
2017,Java; JavaScript; Objective-C; PHP; Ruby; Swift,,MySQL; SQLite,Android; iOS; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; VB.NET,.NET Core,SQL Server,
2017,,,,
2017,VB.NET,.NET Core,,Windows Desktop
2017,C++; C#; Java; JavaScript; Python; R; Smalltalk; Swift,Node.js; React,SQL Server; MySQL; SQLite,Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,,MySQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,Java,Node.js,MySQL,Android
2017,,,,
2017,C; C++; C#,.NET Core,SQL Server; MySQL,Windows Desktop
2017,Swift,,,iOS
2017,,,,
2017,JavaScript; TypeScript,AngularJS; React; Cordova,,Android; iOS
2017,JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; React; Cordova; Firebase,MongoDB; MySQL,Android; WordPress
2017,,,,
2017,C++; C#; SQL,,PostgreSQL; SQLite,Android; iOS; Windows Desktop; Linux Desktop
2017,C; C++; C#; Java; Matlab; PHP; SQL; VB.NET,.NET Core,SQL Server; Oracle,Amazon Web Services (AWS)
2017,Java,,,Android
2017,,,,
2017,C#; CoffeeScript; JavaScript; PHP; SQL,AngularJS; Node.js; .NET Core,SQL Server,WordPress
2017,,,,
2017,C++; C#,.NET Core,SQLite,Windows Desktop
2017,Visual Basic 6,Firebase,,
2017,Java; JavaScript; SQL,AngularJS; Node.js,Oracle,Windows Desktop; Linux Desktop; Mainframe
2017,C; C++; Go; Java; JavaScript; PHP; Python; SQL,Node.js; Firebase,SQL Server; MySQL; SQLite,Android; Amazon Web Services (AWS)
2017,Java,AngularJS,MongoDB; Redis; PostgreSQL,Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,,MongoDB; MySQL,Linux Desktop; Raspberry Pi; WordPress
2017,C#; JavaScript; SQL,Node.js; Cordova; Xamarin,MongoDB; SQL Server,Windows Desktop; Microsoft Azure
2017,Clojure; Java; JavaScript; PHP; Swift; TypeScript,AngularJS; Node.js; React,SQL Server; MySQL; Oracle,Android; iOS; Windows Desktop; WordPress; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python; SQL; TypeScript,AngularJS; Node.js,MongoDB; Redis; MySQL,Amazon Web Services (AWS)
2017,Python; SQL; VB.NET,.NET Core,SQL Server; MySQL; SQLite,Windows Desktop
2017,C++; Go; Java; JavaScript; Python; Ruby; SQL,AngularJS; Hadoop; Node.js; Spark,MongoDB; SQL Server; MySQL; SQLite,Mac OS; Raspberry Pi; Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript; PHP; Smalltalk,,SQL Server; MySQL; SQLite,Linux Desktop; Mac OS; WordPress
2017,,,,
2017,,,,
2017,C; C++; Objective-C,,SQL Server; SQLite,Android; iOS; Microsoft Azure
2017,CoffeeScript; JavaScript; PHP; Ruby; SQL,AngularJS; Node.js,Redis; PostgreSQL; SQLite,Mac OS; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python; TypeScript,AngularJS,Cassandra; MySQL,Raspberry Pi
2017,,,,
