Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,JavaScript; PHP,AngularJS; Node.js,PostgreSQL,Amazon Web Services (AWS)
2017,CoffeeScript; JavaScript; Ruby,AngularJS; Node.js,MongoDB; PostgreSQL,Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,JavaScript; SQL,Xamarin; .NET Core,MongoDB; SQL Server; MySQL; SQLite,Android; Windows Desktop; WordPress; Microsoft Azure
2017,JavaScript; Perl; Python,Node.js; React,MongoDB; Redis; Oracle; SQLite,Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C++; Java; JavaScript; PHP; Python; Ruby; Rust; Scala,Hadoop; Node.js; Cordova,MongoDB; Redis; MySQL; SQLite,Android; Mac OS; Amazon Web Services (AWS)
2017,C; Go; Java; Python; SQL,AngularJS,Redis; PostgreSQL,Linux Desktop; Mac OS; WordPress
2017,C#; Java; JavaScript; SQL,AngularJS,MongoDB,Microsoft Azure
2017,JavaScript; PHP; SQL,AngularJS; Node.js,Redis; MySQL,Windows Desktop; Linux Desktop; WordPress
2017,C; C++; C#; Visual Basic 6,AngularJS; Xamarin; .NET Core,SQL Server; MySQL; Oracle,Windows Desktop
2017,C; C++; Java; PHP; SQL,Node.js,MySQL; Oracle,Linux Desktop
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server,Windows Desktop; Raspberry Pi
2017,C; C++; C#; Elixir; Java; JavaScript; R; SQL; VBA,.NET Core,SQL Server,Windows Desktop; Linux Desktop
2017,Assembly; C#; Java; JavaScript; Matlab; SQL; VBA,Node.js; React; .NET Core,MySQL,Windows Desktop; Salesforce
2017,Java; JavaScript,Node.js; React,MongoDB,Linux Desktop
2017,C#; JavaScript; Lua; PHP; Python; SQL; VBA,.NET Core,SQL Server; MySQL,Arduino; Raspberry Pi
2017,JavaScript; SQL; VB.NET,.NET Core,SQL Server; MySQL,Windows Desktop
2017,JavaScript; SQL,Node.js; React,PostgreSQL; SQLite,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Assembly; C++; C#; Java; SQL,.NET Core,SQL Server,Windows Desktop
2017,C#; JavaScript,AngularJS; Cordova; Xamarin,MongoDB; SQL Server; MySQL,Android; iOS; Windows Phone; Windows Desktop; Mac OS
2017,Go; Java; JavaScript; Python; SQL; Swift,AngularJS; Node.js,Redis; MySQL; PostgreSQL,Android; iOS; Linux Desktop; Arduino; Raspberry Pi
2017,CoffeeScript; Groovy; Java; JavaScript; Python; SQL,AngularJS; Node.js,PostgreSQL,Android; Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#; JavaScript; VB.NET,AngularJS,SQL Server,Linux Desktop; Raspberry Pi
2017,JavaScript; Python; Ruby; Swift,Hadoop; Node.js; React,MongoDB; Redis; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,C; C++; JavaScript; PHP; SQL,Node.js; React,Cassandra; MongoDB; Redis; MySQL,Raspberry Pi
2017,C++; Lua; Python; SQL; VB.NET,.NET Core,MySQL; Oracle,Windows Desktop
2017,C; Clojure; Haskell; JavaScript; Julia; Matlab; Python; R; Rust; SQL,Node.js; React,PostgreSQL; SQLite,Linux Desktop; Mac OS; Raspberry Pi
2017,JavaScript; Python,Node.js,MongoDB; Redis,WordPress; Amazon Web Services (AWS)
2017,Java; JavaScript; Python,.NET Core,MySQL,Windows Desktop; Linux Desktop; Arduino
2017,C; C++; CoffeeScript; JavaScript; PHP,Node.js; Xamarin,MySQL,Android; Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,Java; JavaScript; Python; Scala; SQL; Swift,Hadoop; Spark,MySQL,Amazon Web Services (AWS)
2017,C#; Go; Java; JavaScript; Objective-C; Python; Ruby; Scala; TypeScript,AngularJS; Node.js; React; Xamarin; .NET Core,Cassandra; PostgreSQL; SQLite,Android; Windows Phone; Windows Desktop; Mac OS; Microsoft Azure
2017,C#; JavaScript; TypeScript,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,Julia; PHP; Ruby; SQL; Swift,AngularJS,MongoDB; MySQL; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python; SQL; Swift,AngularJS; Node.js; Cordova,MongoDB; MySQL; SQLite,iOS; Mac OS; WordPress
2017,Elixir; JavaScript; Swift,AngularJS; Node.js; React,MongoDB; PostgreSQL,Android; iOS; Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,C; C++; C#; JavaScript; SQL; TypeScript,AngularJS; React; .NET Core,SQL Server,Windows Phone; Windows Desktop
2017,C; Clojure; Java; JavaScript; Ruby,AngularJS; Node.js; React,PostgreSQL; Oracle,Raspberry Pi; Amazon Web Services (AWS)
2017,C; C++; C#; Java; JavaScript; PHP; Python,AngularJS; Node.js,SQL Server; MySQL; SQLite,Android; iOS; Windows Desktop; Mac OS
2017,C++; Java; JavaScript,Node.js,MongoDB,Android
2017,C; C++; C#; Haskell; Java; JavaScript; PHP; Python; SQL,.NET Core,MongoDB; MySQL; PostgreSQL,Android; Windows Phone; WordPress
2017,JavaScript; Perl; PHP; Python; Ruby; Swift,AngularJS; Node.js; React,MongoDB; MySQL; PostgreSQL; SQLite,Android; iOS; Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,C#; SQL,.NET Core,SQL Server,Windows Desktop; WordPress; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; PHP; Ruby; SQL,AngularJS,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; Windows Desktop; Salesforce
2017,C#; SQL; TypeScript,.NET Core,Redis; SQL Server,SharePoint; Microsoft Azure
2017,C#; Java; JavaScript; Python; Ruby; SQL; VB.NET; VBA,Node.js; Cordova; Xamarin; .NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,C++; C#,.NET Core,SQL Server,Windows Desktop
2017,Erlang; Java; JavaScript; Perl; PHP; R; SQL,Hadoop,Redis; MySQL,Amazon Web Services (AWS)
2017,Java; JavaScript; TypeScript,AngularJS; Node.js,MySQL,Windows Desktop; Linux Desktop
2017,C#; JavaScript; PHP; Python; SQL,AngularJS; .NET Core,PostgreSQL; Oracle,Microsoft Azure
2017,Elixir; Erlang; Go; JavaScript; Objective-C; PHP; Python; Rust; SQL; Swift,Node.js; React,Redis; MySQL; PostgreSQL,Android; iOS; Mac OS
2017,C#; Java; JavaScript; PHP; SQL,.NET Core,SQL Server; MySQL,Windows Desktop; Linux Desktop; Raspberry Pi; WordPress
2017,C; C++; JavaScript; Python,AngularJS; Node.js; .NET Core,MongoDB; SQLite,Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; Java; SQL; VB.NET; VBA; Visual Basic 6,.NET Core,SQL Server; Oracle; SQLite,Android; Windows Desktop; SharePoint
2017,Go; Java; JavaScript; Lua; PHP; Python; Ruby; SQL,Hadoop; Node.js; Spark; Cordova,MongoDB; Redis; MySQL; PostgreSQL,Android; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; Python; R; SQL,AngularJS; Node.js; .NET Core,SQL Server,Microsoft Azure
2017,C#; Java; JavaScript; PHP; Python; SQL,Node.js; Xamarin; .NET Core,MongoDB; MySQL; SQLite,Android
2017,Java; JavaScript; PHP; SQL; VBA,AngularJS,MySQL,Android; Windows Desktop; WordPress
2017,Go; Groovy; JavaScript; PHP; Python; SQL,AngularJS; Node.js; Cordova; Xamarin,MySQL,iOS; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,Java; JavaScript; Python; Ruby; SQL,AngularJS; Spark,MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop
2017,C; C++; Java; JavaScript; Python,Node.js; Firebase,MongoDB; SQLite,Android; Linux Desktop; Salesforce
2017,JavaScript; PHP,AngularJS; React; .NET Core,SQL Server; MySQL,WordPress
2017,JavaScript; PHP; VB.NET; VBA,.NET Core,MySQL; SQLite,Windows Phone; Windows Desktop; WordPress
2017,C; C++; C#; Elixir; Erlang; Go; Groovy; Java; JavaScript; Matlab; PHP; Python; Scala; SQL; TypeScript,AngularJS; Hadoop; Node.js; React; Cordova,MongoDB; Redis; MySQL; PostgreSQL; Oracle,Android; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; Python; Swift,React,MongoDB,iOS; Mac OS; Amazon Web Services (AWS)
2017,C; C++; C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server; MySQL,Linux Desktop; Arduino
2017,C#; Java; JavaScript; Ruby; SQL,.NET Core,SQL Server; MySQL,Windows Desktop; SharePoint
2017,Go; Java; JavaScript; Matlab; Python; R; Ruby; SQL,AngularJS; Node.js; React,MongoDB; MySQL; PostgreSQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; Raspberry Pi
2017,Java,Firebase,SQLite,Android
2017,Java; JavaScript; Perl,AngularJS; Node.js,Redis; SQL Server; MySQL; SQLite,Android; Linux Desktop; Mac OS; Arduino; Raspberry Pi
2017,JavaScript; PHP; Python; Ruby; SQL,Node.js,MySQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,CoffeeScript; Go; JavaScript; PHP; Python; SQL,Node.js; Cordova,MySQL,Android; iOS
2017,Go; Java; JavaScript; SQL; Swift,Node.js,MongoDB; Redis,iOS; Mac OS; Amazon Web Services (AWS)
2017,C#; Java; Python,.NET Core,SQL Server,Windows Desktop
2017,Go; JavaScript; PHP; SQL,Node.js,MongoDB; MySQL,Mac OS; Raspberry Pi; WordPress
2017,JavaScript; PHP; Python; SQL,React,Redis; MySQL; PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; Objective-C; SQL; Swift,Firebase; .NET Core,SQL Server,iOS; Windows Desktop; Mac OS
2017,C#; Java; JavaScript; PHP; Python; R; SQL,Hadoop; Node.js; React,MySQL,Android; Windows Phone; Salesforce
2017,JavaScript; Python,AngularJS,Redis; PostgreSQL,Android; Linux Desktop; Arduino; Raspberry Pi
2017,Java,Firebase,MySQL; SQLite,Android
2017,C#; Java; JavaScript; Python; Ruby; SQL; VB.NET,Node.js; Xamarin,MongoDB; MySQL,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Salesforce; Amazon Web Services (AWS)
2017,C; C++; C#; Go; Java; JavaScript; Lua; PHP; Python; VB.NET; Visual Basic 6,Node.js; .NET Core,MySQL; PostgreSQL,Android; Windows Desktop; Linux Desktop; Arduino; WordPress
2017,C; C++; Java; JavaScript; R,AngularJS,SQL Server; MySQL; Oracle; SQLite,Windows Desktop; WordPress
2017,JavaScript,Node.js,MongoDB; Redis,Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,Python; VBA,Spark,Cassandra; Redis; PostgreSQL,Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C; C#; JavaScript; SQL,Node.js; .NET Core,Redis; SQL Server,Windows Phone; Windows Desktop; Microsoft Azure
2017,Assembly; C; C++; Java; Python; Ruby,AngularJS,MySQL; Oracle,Android; Linux Desktop
2017,JavaScript; PHP; Python; SQL; VBA,Node.js,MySQL; PostgreSQL; SQLite,Raspberry Pi; WordPress
2017,C#; JavaScript,AngularJS; .NET Core,SQL Server,Windows Desktop
2017,JavaScript; Perl; PHP; SQL,AngularJS,MySQL; PostgreSQL,Linux Desktop; Raspberry Pi; WordPress
2017,C++; Clojure; Elixir; Go; Groovy; Java; JavaScript; Lua; Perl; PHP; Python; Rust; Scala; SQL,React,MySQL; PostgreSQL; Oracle,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Go; JavaScript; Python,Hadoop; Node.js; React,MongoDB; Redis; SQLite,iOS; Arduino; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; SQL,Node.js; React; Xamarin; .NET Core,MongoDB; SQL Server; MySQL; SQLite,Android; iOS; WordPress; Microsoft Azure
2017,Java; JavaScript; PHP; SQL; Swift; VBA,AngularJS; Node.js,SQL Server; MySQL; Oracle,Windows Desktop; Linux Desktop; Mac OS; SharePoint; Amazon Web Services (AWS)
2017,Java; JavaScript; Python; SQL,Node.js; React,Redis; PostgreSQL; SQLite,Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript,Node.js; React,PostgreSQL,Raspberry Pi
2017,C; C++; C#; VBA; Visual Basic 6,.NET Core,SQL Server; MySQL; Oracle,Android; iOS; SharePoint; Amazon Web Services (AWS); Microsoft Azure
2017,C++; CoffeeScript; Clojure; Groovy; Java; JavaScript; Python; Scala; SQL; TypeScript,AngularJS; Node.js,Cassandra; MongoDB; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,Assembly; C; JavaScript; Python,Node.js,MySQL; SQLite,Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,Cordova,SQL Server,Windows Desktop
2017,JavaScript; Python; SQL,Node.js,Redis; MySQL; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,C; C++; C#; CoffeeScript; Java; JavaScript; Python; Ruby; SQL; VB.NET; Visual Basic 6,Node.js; React; Cordova; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; SQLite,Android; iOS; Linux Desktop; Mac OS; Arduino
2017,C#; JavaScript; Python; SQL; TypeScript,Node.js; Cordova; .NET Core,MongoDB; SQL Server; SQLite,Raspberry Pi; Microsoft Azure
2017,CoffeeScript; JavaScript; PHP; Ruby; SQL,Node.js; React,MySQL; PostgreSQL; SQLite,iOS; Mac OS; Salesforce; WordPress; Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript; PHP; Python; Ruby; SQL; Swift,AngularJS; Node.js; React; Cordova,MySQL; PostgreSQL; SQLite,Windows Desktop; Mac OS; Amazon Web Services (AWS)
2017,C; C#; Java; JavaScript; Scala; SQL,Node.js; Xamarin; .NET Core,MySQL; Oracle; SQLite,Windows Phone; Windows Desktop; Arduino
2017,C++; C#; Java; JavaScript; Objective-C; PHP; Python; SQL; Swift,.NET Core,MySQL,Android; iOS; Windows Phone; Windows Desktop; Raspberry Pi
2017,Java; PHP,.NET Core,Oracle,WordPress; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; PHP; SQL; VB.NET; VBA; Visual Basic 6,AngularJS; .NET Core,MySQL,Windows Desktop; Linux Desktop; Mac OS
2017,C; C#; Python,.NET Core,SQL Server,Windows Desktop; Mac OS
2017,JavaScript; Ruby; SQL,AngularJS; Node.js,MongoDB; Redis; MySQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,CoffeeScript; Java; JavaScript; Python,AngularJS,MySQL; PostgreSQL; SQLite,Android; Amazon Web Services (AWS)
2017,C++; JavaScript; Python; SQL,Node.js,MongoDB; MySQL; SQLite,Android; Windows Desktop; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,Clojure; Go; JavaScript; Python; Scala; SQL,Node.js; React,Redis; MySQL,Mac OS; Amazon Web Services (AWS)
2017,JavaScript; SQL; VBA,AngularJS; Node.js,MySQL,Raspberry Pi; WordPress
2017,C#; Java; Perl; Python; Ruby; SQL; VB.NET,Node.js,SQL Server; PostgreSQL; Oracle,Windows Desktop; Mac OS; SharePoint
2017,C#; JavaScript; PHP; SQL,Cordova,SQL Server; MySQL,Amazon Web Services (AWS)
2017,C#; Java; JavaScript; Python; Ruby; SQL,AngularJS; Node.js; React; .NET Core,MongoDB; SQL Server; PostgreSQL,Microsoft Azure
2017,C#; Java; JavaScript; Objective-C,Hadoop; .NET Core,SQL Server; MySQL,iOS; Amazon Web Services (AWS)
2017,Assembly; C; C++; C#; JavaScript; PHP; Python; SQL; VB.NET,Node.js; Xamarin,SQL Server; MySQL; SQLite,Android; Windows Desktop; Arduino; Raspberry Pi
2017,JavaScript; PHP,AngularJS; Cordova,MySQL; SQLite,Linux Desktop
2017,C; C#; Groovy; Java; JavaScript; PHP; Python; SQL; TypeScript,AngularJS; Node.js; React,MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop
2017,Java; JavaScript; SQL,Node.js,PostgreSQL; Oracle,Amazon Web Services (AWS)
2017,C#; CoffeeScript; Java; JavaScript; Objective-C; Perl; PHP; Python; Ruby; SQL; VB.NET,AngularJS; Node.js; React; Cordova; Xamarin; .NET Core,MongoDB; SQL Server; MySQL; SQLite,Android; Windows Phone; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; Salesforce; WordPress; Amazon Web Services (AWS)
2017,C; C++; C#; Java; JavaScript; PHP; Python; SQL; TypeScript,.NET Core,SQL Server; SQLite,Android; iOS; Windows Desktop; SharePoint; Amazon Web Services (AWS); Microsoft Azure
2017,C#; Java; JavaScript; VB.NET,Spark; .NET Core,SQL Server; MySQL,Android; Windows Desktop; Linux Desktop
2017,Java,Hadoop; Spark,MongoDB; PostgreSQL,Linux Desktop
2017,C; C++; C#; Java; JavaScript; SQL; TypeScript,AngularJS; Node.js,SQL Server; MySQL,Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C++; C#; Java; JavaScript,.NET Core,Redis; SQL Server; MySQL; Oracle; SQLite,Windows Desktop
2017,CoffeeScript; JavaScript; PHP; SQL,AngularJS; Node.js,MongoDB; Redis; MySQL; PostgreSQL,Android; iOS; Windows Phone; WordPress
2017,C#; VB.NET,AngularJS,SQL Server; MySQL; SQLite,Windows Desktop
2017,Go; JavaScript; Python; SQL,AngularJS,MySQL; PostgreSQL,Amazon Web Services (AWS)
2017,C++; C#; Java; JavaScript; Objective-C; Swift; TypeScript,AngularJS; Node.js; Xamarin; .NET Core,Redis; SQLite,Android; iOS; Windows Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; Python; SQL,Xamarin,SQL Server; MySQL; PostgreSQL,Windows Desktop; Arduino; Raspberry Pi
2017,Java; JavaScript; PHP; SQL,AngularJS; Node.js; React; Spark,MongoDB; Redis; MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Raspberry Pi
2017,C; C++; C#; JavaScript; Python; SQL,.NET Core,SQL Server; SQLite,Windows Desktop; Raspberry Pi
2017,C; C++; C#; Ruby; SQL,AngularJS; .NET Core,SQL Server; PostgreSQL; SQLite,Windows Desktop
2017,JavaScript; PHP; TypeScript; VBA,Node.js,SQL Server; MySQL; PostgreSQL; SQLite,Amazon Web Services (AWS); Microsoft Azure
2017,C#; Groovy; Java; JavaScript; Python; Ruby; Scala; TypeScript,Node.js; React; .NET Core,PostgreSQL,Windows Desktop; Linux Desktop; Raspberry Pi
2017,Java; JavaScript; Ruby; SQL,React,Redis; MySQL,Amazon Web Services (AWS)
2017,C#; Java; JavaScript; SQL,AngularJS; Xamarin; .NET Core,SQL Server,SharePoint
2017,JavaScript; PHP; Python; SQL,AngularJS; Node.js; Cordova,MongoDB; MySQL; PostgreSQL,Android; iOS; Linux Desktop; Raspberry Pi
2017,Assembly; C; C#; Java; JavaScript; Perl; Python; SQL; VB.NET; Visual Basic 6,AngularJS; Node.js; Cordova; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle,Android; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; SharePoint; WordPress; Microsoft Azure
2017,Assembly; C; C++; Groovy; Java; JavaScript; Scala; SQL; TypeScript,AngularJS,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Windows Desktop; Linux Desktop; Microsoft Azure
2017,JavaScript; PHP; SQL,AngularJS,MySQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,Java,Firebase; .NET Core,SQLite,Android; Amazon Web Services (AWS)
2017,C#; Clojure; Java; JavaScript; Objective-C; Perl; PHP; Python; SQL,Node.js,MySQL,Android; iOS; Amazon Web Services (AWS)
2017,C; C#; Java; JavaScript; Objective-C; PHP; Python; R; SQL,Node.js; React,MySQL; SQLite,iOS; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Salesforce; WordPress
2017,C++; C#; Python; SQL; VB.NET; VBA; Visual Basic 6,Xamarin; .NET Core,SQL Server; MySQL,Android; Windows Desktop
2017,C#; Java; JavaScript; Matlab,Node.js,SQL Server; MySQL; SQLite,Android; Windows Phone; Windows Desktop; Arduino; Raspberry Pi; WordPress; Microsoft Azure
2017,C++; C#; JavaScript,Xamarin; .NET Core,MySQL,Android; iOS; Windows Desktop; Linux Desktop; Mac OS
2017,C; JavaScript; Lua; Objective-C; Perl; SQL,Node.js,MongoDB; PostgreSQL; SQLite,Mac OS
2017,C#; Groovy; Java; JavaScript; Perl; Python; SQL; TypeScript,AngularJS; .NET Core,SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop
2017,Java; JavaScript; Ruby; SQL; TypeScript,AngularJS; Node.js,PostgreSQL; Oracle,Raspberry Pi; Amazon Web Services (AWS)
2017,C#; Common Lisp; Java; JavaScript; Perl; PHP; Python; Ruby,.NET Core,SQL Server; MySQL,Linux Desktop; Raspberry Pi; SharePoint; WordPress
2017,C; Java; JavaScript; PHP; SQL,Node.js,MongoDB; MySQL,Android; Linux Desktop; WordPress
2017,C#; JavaScript; SQL; VB.NET,.NET Core,SQL Server; Oracle,Windows Desktop
2017,C#; JavaScript; SQL; TypeScript,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,Assembly; C#; JavaScript; Objective-C; PHP; SQL,Node.js,MySQL,Android; iOS; Windows Desktop; Linux Desktop
2017,Java; JavaScript; SQL,React,MySQL; Oracle; SQLite,Windows Desktop; Linux Desktop; Raspberry Pi; SharePoint
2017,C#; JavaScript,AngularJS; Xamarin,Redis; SQL Server; PostgreSQL; SQLite,Android
2017,C#; Python,.NET Core,Redis; SQL Server; PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,Assembly; C++; CoffeeScript; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; React,SQL Server; MySQL,Android; Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; Swift,Firebase; .NET Core,SQL Server,Android; iOS
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,SQL Server,Microsoft Azure
2017,C; JavaScript; Python; R; SQL,AngularJS; Node.js,Redis; MySQL; PostgreSQL; SQLite,Linux Desktop; Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,C; C++; CoffeeScript; Java; JavaScript; Lua; PHP; Python; SQL; TypeScript,Node.js; React,MongoDB; MySQL; SQLite,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; Ruby; SQL,AngularJS; Node.js; .NET Core,MongoDB; SQLite,Arduino; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript,AngularJS; Node.js; .NET Core,Oracle,Amazon Web Services (AWS)
2017,Java; JavaScript; Matlab; PHP; Python; R; SQL,Firebase,MySQL,Android; Mac OS
2017,C#; JavaScript; SQL; TypeScript,.NET Core,SQL Server,Windows Phone; Windows Desktop; Microsoft Azure
2017,JavaScript; Python; Ruby; SQL,AngularJS,MySQL,Android; Mac OS; Serverless; Amazon Web Services (AWS)
2017,CoffeeScript; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; Cordova,Redis; MySQL; SQLite,Android; Mac OS; SharePoint; WordPress; Amazon Web Services (AWS)
2017,JavaScript; Python; R,Node.js,MongoDB; PostgreSQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; VB.NET; VBA,.NET Core,SQL Server,Android; Windows Phone; Windows Desktop; SharePoint
2017,C#; Java; JavaScript; SQL,AngularJS; Node.js; Xamarin; .NET Core,SQL Server; MySQL,Android; Windows Desktop; Microsoft Azure
2017,JavaScript; Python; SQL; TypeScript,AngularJS; Node.js,SQL Server; PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,C#; Java; SQL,.NET Core,MySQL; SQLite,Windows Desktop; Mainframe
2017,C#; F#; Go; JavaScript; PHP; SQL,.NET Core,MongoDB; Redis; SQL Server; MySQL,WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP; Python; SQL,Hadoop; Node.js; Spark; Cordova,SQL Server; MySQL,Windows Desktop; Linux Desktop; Raspberry Pi; WordPress
2017,C#; SQL; VB.NET,.NET Core,SQL Server,Windows Desktop
2017,Elixir; JavaScript; PHP; SQL,AngularJS; Hadoop; Node.js; React,MongoDB; MySQL,Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript; Objective-C; PHP; SQL; Swift,Node.js,MongoDB; MySQL,Android; iOS; Mac OS; Raspberry Pi; WordPress
2017,Java; JavaScript,Node.js,MySQL,Arduino
2017,JavaScript; PHP; SQL,AngularJS,MySQL,Amazon Web Services (AWS)
2017,C#; PHP; SQL,.NET Core,MySQL; Oracle,Windows Phone; Windows Desktop
2017,JavaScript; PHP; SQL; TypeScript,Cordova,Redis; MySQL; PostgreSQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,C#; Python,.NET Core,SQL Server,Windows Desktop; Arduino; Raspberry Pi
2017,C#; Swift,AngularJS,MongoDB,iOS; Windows Phone; Windows Desktop; Microsoft Azure
2017,JavaScript; PHP; SQL,AngularJS; Node.js; Cordova; Xamarin; Firebase,MySQL,Android; iOS; Windows Phone; WordPress
2017,C#; Java; JavaScript,Node.js; Cordova; Xamarin; Firebase; .NET Core,MongoDB; SQLite,Android; Windows Desktop; Linux Desktop; WordPress; Mainframe; Amazon Web Services (AWS); Microsoft Azure
2017,C++; C#; Go; Haskell; Java; JavaScript; Python; Ruby; Visual Basic 6,AngularJS; React; Cordova; .NET Core,PostgreSQL,Android; iOS; Windows Desktop; Raspberry Pi; WordPress
2017,C++; Java; JavaScript; Objective-C; PHP; Ruby; SQL,Node.js; React,MongoDB; MySQL,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,Assembly; C; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; React; Firebase,MongoDB; MySQL; PostgreSQL,Amazon Web Services (AWS)
2017,JavaScript; PHP,Node.js; React,Redis; SQL Server,WordPress; Amazon Web Services (AWS)
2017,JavaScript; Ruby,AngularJS,Redis; PostgreSQL,Mac OS
2017,Assembly; C; C++; C#; Java; JavaScript; Matlab; Python; VB.NET; VBA; Visual Basic 6,Node.js; .NET Core,SQL Server; MySQL; Oracle,Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,Assembly; C++; C#; CoffeeScript; F#; Java; JavaScript; Objective-C; SQL,Node.js; Xamarin; .NET Core,SQL Server; MySQL,Windows Desktop; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; PHP; SQL; VB.NET,AngularJS; Node.js; .NET Core,SQL Server; MySQL,Windows Desktop; SharePoint; Mainframe; Amazon Web Services (AWS)
2017,JavaScript; Python; TypeScript,AngularJS; Cordova,MongoDB; MySQL; PostgreSQL,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,AngularJS; .NET Core,SQL Server; MySQL,Windows Desktop; Microsoft Azure
2017,C; JavaScript; PHP,AngularJS,PostgreSQL,Arduino; Raspberry Pi
2017,Java; JavaScript; PHP; Python; SQL; Swift,Xamarin,MySQL; SQLite,Android; iOS
2017,Java; JavaScript; Objective-C; Python; R; Ruby; Scala; SQL; Swift; TypeScript,AngularJS; Node.js; React,PostgreSQL; SQLite,iOS; Amazon Web Services (AWS)
2017,JavaScript; R; Swift,Node.js; Cordova,PostgreSQL; SQLite,Android; iOS; Mac OS; Arduino; Raspberry Pi
