Year,Current Lang & Tech
2015,"iOS, Objective-C, Swift"
2015,"Arduino / Raspberry Pi, C#, iOS, Java, Objective-C"
2015,"Go, iOS, Objective-C, SQL"
2015,"iOS, Java, Objective-C"
2015,"iOS, Objective-C, Swift"
2015,"Android, iOS, PHP, SQL"
2015,"iOS, Objective-C"
2015,"iOS, Objective-C, PHP, SQL"
2015,"Android, iOS, Java, JavaScript, Objective-C, PHP, SQL"
2015,"C, iOS, Java, JavaScript, Objective-C, PHP, SQL"
2015,"iOS, Java"
2015,"iOS, Objective-C"
2015,Objective-C
2015,"iOS, Objective-C"
2015,"C, iOS, Objective-C, Swift"
2015,"iOS, JavaScript, Objective-C"
2015,"C, iOS, Objective-C, Swift"
2015,"iOS, JavaScript, Objective-C, Ruby, Swift"
2015,"iOS, Objective-C, Swift"
2015,"C, C++, C++11, iOS, MongoDB, Node.js, Objective-C, Swift"
2015,"iOS, Objective-C"
2015,"iOS, Objective-C"
2015,iOS
2015,"iOS, LAMP, Objective-C, PHP, Ruby, Swift, Wordpress"
2015,Objective-C
2015,"Objective-C, Swift"
2015,"Arduino / Raspberry Pi, iOS, Objective-C, Swift"
2015,"C, Cloud (AWS, GAE, Azure, etc.), iOS, Java, Objective-C, Python, R, SQL, Swift"
2015,"iOS, Objective-C"
2015,"C, iOS, Objective-C, Swift"
2015,"C++, iOS, Java, Objective-C, Swift"
2015,"iOS, Objective-C, Python, Ruby"
2015,"iOS, Objective-C"
2015,"iOS, JavaScript, LAMP, Objective-C, PHP, Swift, Wordpress"
2015,"iOS, Objective-C"
2015,"CoffeeScript, iOS, JavaScript, Objective-C, Python, Ruby, Swift"
2015,"iOS, Objective-C"
2015,"iOS, Objective-C, Swift"
2015,"Android, Arduino / Raspberry Pi, C, C++, iOS, Objective-C, PHP, SQL, Swift, GML"
2015,"Android, C, C++, iOS, Objective-C"
2015,"C, Cordova, JavaScript, MongoDB, Node.js, Python, Ruby, Salesforce, SQL, SQL Server"
2015,"iOS, Objective-C"
2015,"iOS, JavaScript, PHP, Redis, Ruby, Swift, Wordpress"
2015,"iOS, Objective-C, Python"
2015,"Objective-C, Swift"
2015,"C++11, iOS, Objective-C, Python, Swift"
2015,"Android, C, C++11, iOS, Java, Objective-C"
2015,"C++, C++11, iOS, Java, JavaScript, Objective-C, Salesforce, SQL"
2015,"iOS, Java, JavaScript, Objective-C, PHP"
2015,"iOS, JavaScript, Objective-C, PHP, SQL, Wordpress"
2015,"C, iOS, Objective-C, Perl, Ruby"
2015,"iOS, JavaScript, Objective-C, Ruby, Swift"
2015,"iOS, JavaScript, Objective-C, PHP, Salesforce, Sharepoint, SQL"
2015,"iOS, JavaScript, Objective-C, Swift"
2015,"C, iOS, Objective-C, Swift"
2015,Swift
2015,"C, iOS, Objective-C, Verilog"
2015,"iOS, JavaScript, Objective-C"
2015,"C, iOS, JavaScript, Objective-C, Swift"
2015,"iOS, Objective-C, SQL, Swift"
2015,"Android, Arduino / Raspberry Pi, Cloud (AWS, GAE, Azure, etc.), iOS, Java, Objective-C, PHP, Python, Swift"
2015,"Objective-C, Swift"
2015,Objective-C
2015,"C#, iOS, Objective-C, SQL, SQL Server"
2015,"iOS, Objective-C, PHP, Python, Ruby, SQL, Swift"
2015,"iOS, Objective-C, Swift, Prolog"
2015,"Objective-C, Swift"
2015,Objective-C
2015,"iOS, PHP, Ruby, SQL"
2015,"C++, C#, iOS, Objective-C, Swift, Windows Phone"
2015,"iOS, Objective-C"
2015,"iOS, JavaScript, Objective-C, SQL"
2015,"Java, Objective-C"
2015,Swift
2015,"iOS, JavaScript, Node.js, Objective-C"
2015,"Android, iOS, Java, JavaScript, Objective-C, Ruby"
2015,"C, C++, C++11, iOS, Objective-C, PHP"
2015,"Android, iOS, Java, MongoDB, Objective-C"
2015,"iOS, JavaScript, MongoDB, Node.js, Objective-C, PHP, Wordpress"
2015,"iOS, Java, LAMP, Objective-C, PHP, Python"
2015,"Android, C++, iOS, Java, Objective-C, Python"
2015,"C, iOS, Objective-C, SQL"
2015,"Java, JavaScript"
2015,"iOS, Node.js, PHP"
2015,"Objective-C, Swift"
2015,"Android, C, iOS, Java, JavaScript, Objective-C, PHP, SQL, SQL Server, Swift"
2015,"iOS, JavaScript, Objective-C, PHP"
2015,"iOS, Objective-C, Swift"
2015,"AngularJS, CoffeeScript, Cordova, iOS, Objective-C, Ruby, Swift"
2015,"Arduino / Raspberry Pi, Cassandra, Cloud (AWS, GAE, Azure, etc.), iOS, JavaScript, LAMP, MongoDB, Objective-C, PHP, Ruby, SQL, Swift"
2015,"C, iOS, LAMP, Node.js, Objective-C, PHP, Ruby, SQL, Swift"
2015,"iOS, Objective-C"
2015,"Android, C++, MongoDB, Sharepoint"
2015,Swift
2015,
2015,"iOS, Objective-C"
2015,"C#, Haskell"
2015,"AngularJS, C, C++, iOS, Objective-C, VHDL"
2015,"C++, C#, iOS, Java, Objective-C, Perl, Python, SQL, SQL Server, Swift"
2015,"C, C++, iOS, Java, Objective-C, Python, Swift"
2015,"Android, AngularJS, C, C++, C#, iOS, Java, JavaScript, Objective-C, PHP, SQL, SQL Server, Swift, Visual Basic"
2015,"iOS, Objective-C, Ruby"
2015,"C#, iOS, JavaScript, Objective-C, SQL, SQL Server, Windows Phone"
2015,Python
2015,"iOS, Objective-C, PHP"
2015,"iOS, Objective-C"
2015,"Objective-C, Swift"
2015,"iOS, Swift"
2015,"C, iOS, Objective-C, Python"
2015,"C, iOS, Node.js, Objective-C, SQL, Swift, Ghost"
2015,iOS
2015,"Android, iOS, Objective-C"
2015,"AngularJS, C, C#, Cassandra, iOS, Java, SQL, SQL Server"
2015,"iOS, Objective-C"
2015,"Android, C, iOS, Java, Objective-C, Swift"
2015,"iOS, Objective-C, Swift"
2015,"Arduino / Raspberry Pi, C, C++, iOS, JavaScript, Objective-C, SQL, Swift"
2015,"iOS, LAMP, Objective-C, PHP, SQL"
2015,"C#, iOS, Objective-C"
2015,"C++, C#, iOS, Java, JavaScript, MongoDB, Node.js, Objective-C, SQL, Swift"
2015,"C++, C++11, iOS, Objective-C, Python"
2015,"iOS, Java, JavaScript, Objective-C, PHP, SQL"
2015,"iOS, Objective-C, PHP, SQL"
2015,"Android, Arduino / Raspberry Pi, C, C++, C#, Haskell, iOS, Java, Node.js, Python, SQL, Swift"
2015,"C++, C++11, C#, iOS, Java, JavaScript, Node.js, Objective-C, Perl, PHP, Python, Ruby, SQL, Swift"
2015,"iOS, Objective-C"
2015,"iOS, JavaScript, Objective-C, PHP, SQL"
2015,"iOS, Objective-C, Swift"
2015,"C, iOS, Matlab, Objective-C, Python"
2015,"C, C++, C++11, iOS, JavaScript, Objective-C, Swift"
2015,Arduino / Raspberry Pi
2015,"C, iOS"
2015,"Android, iOS, Java"
2015,Swift
2015,"C, iOS"
2015,"C++, Java, Objective-C, PHP"
2015,"C, iOS, Java, JavaScript, PHP, SQL, Visual Basic"
2015,"C, Objective-C"
2015,"C, Objective-C"
2015,Objective-C
2015,"C, C++, iOS, Java, JavaScript, Objective-C"
2015,"iOS, Objective-C"
2015,"iOS, Objective-C"
2015,Objective-C
2015,"Android, iOS, Objective-C"
2015,"Android, C, C++, Java, R, SQL"
2015,"iOS, Objective-C, SQL, Swift"
2015,"iOS, Objective-C"
2015,Objective-C
2015,"C, C++, iOS, Objective-C"
2015,"C, C++, C#"
2015,"C, iOS, Objective-C, Swift"
2015,"iOS, Objective-C, Swift"
2015,"C#, iOS, Objective-C"
2015,"iOS, Objective-C, Python"
2015,"C++, iOS, Objective-C, PHP, SQL, Wordpress"
2015,"Android, Arduino / Raspberry Pi, Java, JavaScript, Node.js, Python, Swift"
2015,"Arduino / Raspberry Pi, iOS, JavaScript, PHP, HTML"
2015,"C#, iOS, JavaScript, Objective-C, SQL, Swift"
2015,"iOS, Objective-C"
2015,"Android, Arduino / Raspberry Pi, C, C++, iOS, Java, JavaScript, Objective-C, PHP, SQL, Swift"
2015,"C, C++, iOS, Objective-C, Python, Swift"
2015,"C#, iOS, Objective-C"
2015,"iOS, Objective-C, Wordpress"
2015,"iOS, Java, JavaScript, Objective-C, PHP, SQL"
2015,"Android, AngularJS, iOS, Java, JavaScript, Objective-C, SQL, SQL Server"
2015,"iOS, JavaScript, Objective-C, PHP, SQL, Swift"
2015,"C, iOS, Objective-C"
2015,"AngularJS, C, iOS, JavaScript, Objective-C, Swift, Wordpress"
2015,"Android, C#, iOS, Matlab, Objective-C"
2015,"C++, C++11, iOS, Objective-C, PHP, SQL, Swift, Wordpress"
2015,"iOS, Swift"
2015,"C, C++, Objective-C"
2015,"Android, C, C++, C#, iOS, Objective-C"
2015,"C#, iOS, Objective-C, Windows Phone"
2015,"C++, Cordova, iOS, JavaScript, Objective-C"
2015,"iOS, Objective-C"
2015,"C#, iOS, Java, Objective-C, Swift"
2015,"Android, C, C++, iOS, Java, Objective-C"
2015,"C, C++, iOS, PHP, SQL, Swift"
2015,"iOS, Swift, Wordpress"
2015,"iOS, Objective-C"
2015,"iOS, Node.js"
2015,iOS
2015,"iOS, Java, JavaScript, Objective-C, PHP, SQL"
2015,"C#, Java, Objective-C"
2015,"Android, C++, C#, iOS, Java, JavaScript, Objective-C, PHP, Python, SQL, SQL Server, Swift, Visual Basic"
2015,"C, iOS, Objective-C"
2015,"iOS, JavaScript, MongoDB, Node.js, Objective-C"
2015,"C#, iOS, Objective-C, PHP, Python, SQL, Swift, Windows Phone"
2015,"Android, C++, C#, iOS, Java, JavaScript, Matlab, Objective-C, PHP, Python, SQL, SQL Server, Swift, Visual Basic, Windows Phone"
2015,"iOS, Objective-C"
2015,"C++, iOS, Java, Objective-C, PHP, Python"
2015,"iOS, Java, Objective-C, Python, SQL, Swift, Visual Basic"
2015,"iOS, Objective-C"
2015,"C++, Haskell, iOS, Objective-C, Swift"
2015,"C#, iOS, Objective-C"
2015,"iOS, Objective-C, Swift"
2015,"iOS, Objective-C"
2015,"iOS, Objective-C, Python, swift"
2015,"C++, iOS, Objective-C, Swift"
2015,Objective-C
2015,"C, iOS, Objective-C"
2015,Objective-C
2015,"iOS, Objective-C"
2015,"Android, Go, iOS, Java, Objective-C, SQL, Swift"
2015,iOS
2015,"Android, C, C++, iOS, Java, JavaScript, Objective-C, Python"
2015,"Ruby, Swift"
2015,"Android, C, iOS, Objective-C, Visual Basic"
2015,"C, C++, C++11, iOS, Java, JavaScript, Node.js, Objective-C, Perl, Ruby, SQL, Swift"
2015,"Android, C, Cordova, iOS, Java, PHP, Python, SQL"
2015,"iOS, Objective-C"
2015,Objective-C
2015,"Android, Java, JavaScript, lua"
2015,"C, C++, C#, Objective-C, Python"
2015,"iOS, Objective-C"
2015,"C++, iOS, Objective-C, Swift"
2015,Objective-C
2015,"C#, iOS, Objective-C, PHP, Swift"
2015,"iOS, Objective-C"
2015,"iOS, Objective-C, Swift"
2015,"Arduino / Raspberry Pi, C++, C++11, iOS, Objective-C, Ruby, Swift"
2015,"Arduino / Raspberry Pi, C, C++, iOS, Objective-C, Swift"
2015,"JavaScript, Swift"
2015,"C++, iOS, JavaScript, Objective-C, Swift"
2015,
2015,"C#, Java, Windows Phone"
2015,"C#, Windows Phone"
2015,"C#, Java, JavaScript, SQL, Windows Phone"
2015,"AngularJS, Cordova, JavaScript, LAMP, Node.js, PHP, SQL"
2015,C#
2015,"Android, C, C++, C++11, C#, Java, Windows Phone"
2015,"C#, Windows Phone"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), Windows Phone"
2015,"AngularJS, C#, Cordova, JavaScript, SQL Server, Windows Phone"
2015,"C++, C#, JavaScript, PHP, Windows Phone, Wordpress"
2015,"Android, C++, C#, SQL, Windows Phone"
2015,"Android, C#, SQL, SQL Server, Windows Phone"
2015,C#
2015,"Android, C, C++, C++11, C#, Java, Python, Windows Phone"
2015,"C#, Windows Phone"
2015,"C, C++, C#, SQL, SQL Server, Windows Phone"
2015,"C#, Windows Phone"
2015,C#
2015,"C#, Java, PHP, SQL, Windows Phone"
2015,"Arduino / Raspberry Pi, C, C++, C++11, C#"
2015,"C++, C++11, C#, Matlab, Windows Phone"
2015,"C++, C#, Windows Phone"
2015,C#
2015,"C#, Cloud (AWS, GAE, Azure, etc.), Java, MongoDB, Node.js, Python, Ruby, Scala, Spark, Windows Phone, Wordpress"
2015,"C#, Windows Phone"
2015,"Arduino / Raspberry Pi, C, C#, JavaScript, Python, Windows Phone"
2015,"C#, Windows Phone, wpf"
2015,"C#, Windows Phone"
2015,"C, C++, C++11, C#, Matlab, PHP, Windows Phone"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), Windows Phone, Wordpress"
2015,"Android, C, C++, C#, Java, JavaScript, PHP, SQL, SQL Server, Visual Basic, Windows Phone"
2015,"C#, F#, SQL, Windows Phone"
2015,"C++, C#, JavaScript, PHP"
2015,"C++, C#, Java, SQL"
2015,"C, C++, C#"
2015,"C++, C#, SQL"
2015,"C++, C++11, C#, Windows Phone"
2015,"C++, C#, Windows Phone"
2015,"Android, C, Cordova, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, Node.js, PHP, SQL, Windows Phone"
2015,"C#, Windows Phone"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), SQL, Windows Phone, Wordpress"
2015,"C#, Windows Phone"
2015,"C, C++, C#, Cordova, Clojure, Cloud (AWS, GAE, Azure, etc.), iOS, Java, JavaScript, Matlab, MongoDB, Objective-C, PHP, Python, Ruby, Rust, SQL, SQL Server, Visual Basic, Windows Phone, Wordpress"
2015,"Visual Basic, KSH"
2015,Python
2015,"AngularJS, JavaScript, MongoDB, Node.js, SQL Server, Wordpress"
2015,"R, SQL Server"
2015,"C#, Sharepoint, Wordpress"
2015,"C#, iOS, JavaScript, LAMP, PHP, SQL, Visual Basic, Wordpress"
2015,"C#, iOS, Python, Swift"
2015,"C#, SQL Server, Visual Basic"
2015,"AngularJS, C#, JavaScript, Node.js, R"
2015,"C, C++, Java, JavaScript, Matlab, PHP, SQL, SQL Server"
2015,"Android, C, JavaScript, PHP, SQL"
2015,Java
2015,"JavaScript, PHP"
2015,"C, C++, C++11, C#, Java, Perl, PHP, Python, SQL Server"
2015,"JavaScript, R, Wordpress"
2015,Node.js
2015,"C#, iOS, Objective-C, SQL, Wordpress"
2015,
2015,"Android, Java, JavaScript, SQL"
2015,"C#, JavaScript"
2015,"C++, Sharepoint, SQL, Visual Basic"
2015,"Android, C#, Java, JavaScript, PHP, SQL, Windows Phone"
2015,"C#, Python, SQL, SQL Server, Visual Basic"
2015,"Java, SQL"
2015,"Arduino / Raspberry Pi, JavaScript, Python"
2015,"C++, C#, JavaScript, PHP, SQL, SQL Server, Wordpress"
2015,Java
2015,"JavaScript, PHP"
2015,"C++, C#, Cloud (AWS, GAE, Azure, etc.), iOS, JavaScript, Ruby, Wordpress"
2015,"Arduino / Raspberry Pi, AngularJS, C#, Cloud (AWS, GAE, Azure, etc.), iOS, JavaScript, LAMP, MongoDB, Python, Redis, Salesforce, Sharepoint, SQL, SQL Server"
2015,"iOS, Python"
2015,"Java, JavaScript, SQL, SQL Server"
2015,"AngularJS, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, MongoDB, Node.js, SQL Server"
2015,
2015,"C#, CoffeeScript, Cordova, Cloud (AWS, GAE, Azure, etc.), Hadoop, JavaScript, MongoDB, Node.js, Python, Redis, Ruby, SQL, SQL Server, Windows Phone"
2015,"Cloud (AWS, GAE, Azure, etc.), Dart, Go, Java"
2015,"Perl, R"
2015,"C++, JavaScript, SQL, SQL Server"
2015,PHP
2015,"JavaScript, PHP"
2015,"JavaScript, PHP"
2015,"C++, C#, LAMP, PHP, SQL, SQL Server, Wordpress"
2015,Go
2015,"iOS, JavaScript, Objective-C, Swift"
2015,C#
2015,"JavaScript, Node.js"
2015,C#
2015,
2015,"Python, SQL"
2015,SQL
2015,"Android, C#, JavaScript, SQL, SQL Server, Windows Phone"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, Node.js, Perl, SQL, SQL Server"
2015,"Android, C, C++, C#, Java, JavaScript, Visual Basic, Windows Phone"
2015,"C++, C++11"
2015,"SQL, SQL Server, Visual Basic"
2015,"C#, SQL"
2015,C#
2015,"C#, SQL, SQL Server"
2015,"C++, C++11, iOS, Objective-C, Python, Swift"
2015,"AngularJS, C, C++11, C#, CoffeeScript, Cloud (AWS, GAE, Azure, etc.), Go, JavaScript, Node.js, Python, Ruby"
2015,"Android, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, LAMP, MongoDB, PHP, Sharepoint, SQL, SQL Server, Windows Phone, Wordpress"
2015,"AngularJS, Cloud (AWS, GAE, Azure, etc.), iOS, JavaScript, Objective-C, Python, Redis, SQL"
2015,"C#, JavaScript, PHP, SQL, SQL Server, Wordpress"
2015,"C++, C++11, Python"
2015,"C#, Java, JavaScript, PHP, SQL"
2015,"LAMP, PHP, SQL, Wordpress"
2015,C#
2015,"Android, C++, Java, SQL"
2015,"C++, C++11"
2015,Ruby
2015,"C++, C++11, MongoDB, Python, Redis"
2015,Android
2015,"JavaScript, Python"
2015,"iOS, Objective-C"
2015,"C#, LAMP, PHP, SQL"
2015,"C#, JavaScript"
2015,"Android, AngularJS, Cassandra, Dart, Go, Java, JavaScript, MongoDB, Node.js, PHP, Python, Spark"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), SQL, SQL Server"
2015,"Java, SQL"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"C#, JavaScript, MongoDB, SQL"
2015,"Android, AngularJS, C, C#, Java, JavaScript, Node.js, SQL, SQL Server, Windows Phone"
2015,"C, C++, Java, JavaScript, Matlab, R, SQL, Wordpress"
2015,"C#, Python, SQL, SQL Server, ABL"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"Android, AngularJS, C#, JavaScript, SQL Server"
2015,"AngularJS, Cloud (AWS, GAE, Azure, etc.), Go, Java, JavaScript, LAMP, PHP, Python, Redis, Ruby, SQL"
2015,"Python, SQL, SQL Server"
2015,"AngularJS, C#, Java, JavaScript, MongoDB, Node.js"
2015,"Android, C#, iOS, SQL, Delphi"
2015,"Arduino / Raspberry Pi, JavaScript, Python, SQL, SQL Server, Ember.js"
2015,"Java, SQL"
2015,"Java, Groovy"
2015,"Android, Java, JavaScript, SQL, Web Services"
2015,"LAMP, MongoDB, PHP, Redis, SQL"
2015,"JavaScript, LAMP, PHP"
2015,"Android, C#, Cordova, Cloud (AWS, GAE, Azure, etc.), JavaScript, Node.js, Python, R, SQL"
2015,"Python, R"
2015,"Android, AngularJS, iOS, JavaScript, Node.js, Objective-C, PHP, SQL, Swift, Wordpress"
2015,"Android, C, C++, C#, Cordova, F#, JavaScript, R, SQL, SQL Server, Visual Basic"
2015,"Android, C, C++, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, SQL, SQL Server, Visual Basic"
2015,"C++, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript"
2015,"Android, C, C++, C#, Cordova, Cloud (AWS, GAE, Azure, etc.), iOS, Java, JavaScript, LAMP, Matlab, Node.js, Objective-C, Perl, PHP, Python, Ruby, SQL, SQL Server, Wordpress"
2015,
2015,"Android, C, C++, C++11, C#, Cordova, iOS, Java, JavaScript, Matlab, MongoDB, Objective-C, SQL"
2015,"C#, JavaScript, SQL, SQL Server"
2015,C#
2015,"C, C++, C#, JavaScript, LAMP, Python, Wordpress"
2015,"C, C++, C#, Haskell, JavaScript, Matlab, Objective-C, Python, SQL"
2015,"C#, Cordova, JavaScript, Node.js, SQL Server, Windows Phone"
2015,"JavaScript, Objective-C"
2015,PHP
2015,"AngularJS, iOS, Java, JavaScript"
2015,"Cloud (AWS, GAE, Azure, etc.), JavaScript, Python"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), SQL, SQL Server"
2015,"C#, Windows Phone"
2015,"JavaScript, SQL, PowerShell"
2015,SQL
2015,"Arduino / Raspberry Pi, Cloud (AWS, GAE, Azure, etc.), JavaScript, Node.js, Python, SQL"
2015,"JavaScript, Python"
2015,"C, C++, C++11, Python, SQL, tcl"
2015,"Cassandra, Cloud (AWS, GAE, Azure, etc.), Hadoop"
2015,"Python, SQL"
2015,"Android, C, Java"
2015,"Android, JavaScript, Python, Windows Phone"
2015,Java
2015,"C#, MongoDB, SQL, SQL Server"
2015,"Ruby, Visual Basic, Windows Phone, Wordpress"
2015,"Android, AngularJS, Cassandra, CoffeeScript, MongoDB, Node.js, PHP, Python, Redis, SQL"
2015,"Java, JavaScript, SQL, SQL Server"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"Android, JavaScript, PHP"
2015,"C, C++, Java, JavaScript"
2015,"Java, JavaScript, MongoDB, Node.js, SQL, LESS, ReactJS"
2015,"Cordova, JavaScript, LAMP, Node.js, PHP, Wordpress"
2015,"Java, JavaScript, LAMP, PHP"
2015,
2015,"Android, iOS, Java, PHP, SQL"
2015,"C#, SQL, SQL Server"
2015,"iOS, JavaScript, Node.js, PHP"
2015,"JavaScript, Python, SQL, SQL Server, Visual Basic"
2015,
2015,"C#, Java, Perl, PHP, R, Wordpress"
2015,"C, C++, C#, Hadoop, Java, JavaScript, PHP, SQL, Visual Basic"
2015,"CoffeeScript, JavaScript, Node.js"
2015,
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, C++, C++11, C#, Cassandra, Java, JavaScript, LAMP, MongoDB, Node.js, Objective-C, Perl, PHP, Python, Redis, Ruby, SQL, SQL Server, Windows Phone"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, C++, Cloud (AWS, GAE, Azure, etc.), Hadoop, iOS, JavaScript, PHP, Python, R, SQL, SQL Server"
2015,"C++, C#, JavaScript, PHP, SQL, Visual Basic, Wordpress"
2015,"C, C++, C++11, C#, JavaScript, Python, SQL"
2015,"PHP, SQL"
2015,"Android, AngularJS, iOS, Java, JavaScript, LAMP, Objective-C, PHP, Ruby, Scala, SQL, SQL Server"
2015,C#
2015,C#
2015,"C#, JavaScript, SQL"
2015,"JavaScript, Python, SQL"
2015,"JavaScript, PHP, Python, SQL"
2015,"Java, JavaScript, SQL, SQL Server"
2015,"Android, Java, JavaScript, Ruby"
2015,"Android, Java, PHP, SQL"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, MongoDB, SQL, Windows Phone, PowerShell"
2015,"C#, Python, SQL"
2015,"Python, Visual Basic"
2015,"C++, JavaScript"
2015,"Java, JavaScript"
2015,CoffeeScript
2015,"Android, Java, Ruby"
2015,Ruby
2015,"JavaScript, Python, bash, groovy"
2015,Java
2015,"C#, SQL Server, Visual Basic"
2015,"C, C#, Java, JavaScript, Python, Visual Basic"
2015,"Arduino / Raspberry Pi, Java, Groovy"
2015,"Java, Groovy"
2015,"Perl, SQL"
2015,"C#, Java"
2015,Java
2015,"C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, SQL"
2015,"C++, C#, Node.js, Objective-C, Perl"
2015,"AngularJS, Go, Java, MongoDB, Python, Scala"
2015,C++
2015,
2015,Java
2015,"AngularJS, Java, JavaScript"
2015,"AngularJS, Java, JavaScript, Node.js, SQL"
2015,"Hadoop, Java, JavaScript, PHP, SQL, SQL Server, Wordpress"
2015,"C#, Java"
2015,"Arduino / Raspberry Pi, C, C++, Python, Bash, Awk"
2015,AngularJS
2015,"Go, Java"
2015,"C#, Java, SQL"
2015,Visual Basic
2015,"iOS, PHP"
2015,"C++, Ruby"
2015,"Android, Java, JavaScript, PHP"
2015,Python
2015,"C, Java, PHP, Python"
2015,"C#, JavaScript, Python, Sharepoint, SQL, SQL Server"
2015,"Cassandra, JavaScript, Python, Redis, SQL, SQL Server"
2015,"Arduino / Raspberry Pi, Cloud (AWS, GAE, Azure, etc.), Hadoop"
2015,"Cloud (AWS, GAE, Azure, etc.), iOS, Objective-C, Python, Swift"
2015,Java
2015,"Android, Arduino / Raspberry Pi, Java, JavaScript, Node.js, Redis, Ruby, SQL"
2015,"Java, SQL"
2015,Java
2015,"JavaScript, MongoDB, Node.js, Visual Basic"
2015,"SQL, Visual Basic"
2015,Visual Basic
2015,"C++, C++11, C#, Python"
2015,"Arduino / Raspberry Pi, C#, Java, JavaScript, LAMP, Matlab, Node.js, PHP, Python, SQL, Wordpress"
2015,"JavaScript, Visual Basic"
2015,
2015,"Android, C, C#, Java"
2015,"C#, Python"
2015,"C#, SQL, Visual Basic"
2015,"Android, Java, Perl"
2015,"Java, Python, SQL, SQL Server"
2015,C
2015,"Python, Bash"
2015,"C#, SQL"
2015,Python
2015,"C#, Java, CMD, Powershell, AutoIt, NAnt"
2015,"Java, JavaScript"
2015,"Java, Python, SQL"
2015,"Android, iOS, Java"
2015,Visual Basic
2015,Python
2015,"Java, JavaScript"
2015,"JavaScript, MongoDB, Python"
2015,"JavaScript, PHP, Python, Ruby, SQL, Visual Basic, Wordpress"
2015,"Python, Ruby"
2015,"Android, Java, Scala"
2015,Java
2015,Java
2015,"C#, Java, JavaScript, SQL, Visual Basic"
2015,Python
2015,"Java, bash"
2015,"Android, C#, Cloud (AWS, GAE, Azure, etc.), Java, Ruby, SQL"
2015,Android
2015,"Android, Java, JavaScript, LAMP, Perl, PHP, SQL"
2015,"Android, Ruby, SQL, Wordpress"
2015,"C++, Python"
2015,"C#, Autohotkey"
2015,"Java, ant, shell"
2015,Python
2015,"Java, Python, SQL"
2015,"C++11, PHP"
2015,"AngularJS, Cordova, iOS, JavaScript, LAMP, PHP, SQL, Swift, Wordpress"
2015,"Cloud (AWS, GAE, Azure, etc.), Sharepoint, SQL, Visual Basic"
2015,"AngularJS, JavaScript, Python"
2015,"Android, Arduino / Raspberry Pi, C#, JavaScript, PHP"
2015,Python
2015,"C, C++, C++11, iOS, Objective-C, Ruby"
2015,"Java, Groovy"
2015,"Android, Java"
2015,
2015,"Arduino / Raspberry Pi, C#, SQL Server"
2015,"AngularJS, C#, Java, JavaScript, PHP, SQL"
2015,"Python, R"
2015,"C++, Java, JavaScript"
2015,Java
2015,"C++, iOS, JavaScript, Perl, SQL"
2015,"Java, Python"
2015,"Android, C#, iOS, JavaScript, SQL, SQL Server"
2015,Java
2015,"C++, C#, Windows Phone"
2015,"Python, Ruby"
2015,"C++, C#, Windows Phone"
2015,"Java, JavaScript, Ruby"
2015,"C, C++"
2015,"Python, TCL/Expect"
2015,"Android, C#, Java, PHP, Python"
2015,"C#, Java, JavaScript, SQL"
2015,"Android, Java, Visual Basic"
2015,"C++, Python"
2015,"C, Go, JavaScript, Python, Rust"
2015,Bash
2015,"Arduino / Raspberry Pi, Python, SQL, SQL Server, Swift"
2015,"C#, JavaScript, LAMP"
2015,"R, Ruby"
2015,"C#, JavaScript, PHP"
2015,"Java, Groovy"
2015,Python
2015,"Android, Java, Objective-C, PHP, Ruby"
2015,"AngularJS, JavaScript, LAMP, MongoDB, Node.js, Perl, PHP, Python, SQL, SQL Server, Visual Basic, Wordpress"
2015,"AngularJS, C#, JavaScript, SQL"
2015,"Android, Arduino / Raspberry Pi, Java, LAMP, Matlab, PHP, Python, SQL"
2015,"Android, Cassandra, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, LAMP, Scala, SQL, Wordpress, Groovy"
2015,"Android, C++, iOS, Java, Objective-C, Swift"
2015,"Hadoop, LAMP"
2015,"C#, Python"
2015,"Java, SQL"
2015,"Android, C#, Java, Matlab"
2015,"Android, C#, Java, SQL, SQL Server, Visual Basic"
2015,"Java, JavaScript, PHP, SQL, Visual Basic"
2015,"C++, Java, JavaScript, Python, Ruby, Visual Basic"
2015,"C#, Java, Visual Basic"
2015,"Android, C, Java, R, Ruby, SQL"
2015,"C++, C#, Java"
2015,
2015,Java
2015,Java
2015,"C#, JavaScript, Node.js, SQL Server"
2015,"C, Java"
